3930.000000 2397.000000 157.000000 0.000000 0.000000 3.000000
37800.000000 1740.000000 249.000000 8.000000 8.000000 3.000000
92600.000000 10200.000000 0.000000 0.000000 0.000000 3.000000
8266.000000 1061.000000 22.000000 0.000000 0.000000 3.000000
9340.000000 995.000000 60.000000 6.000000 7.000000 3.000000
36036.000000 4704.000000 554.000000 5.000000 10.000000 3.000000
33046.000000 619.000000 58.000000 2.000000 0.000000 3.000000
40280.000000 1069.000000 1060.000000 1.000000 1.000000 3.000000
26788.000000 18342.000000 2111.000000 27.000000 0.000000 3.000000
78.000000 20.000000 11.000000 13.000000 28.000000 4.000000
305.000000 100.000000 33.000000 161.000000 541.000000 4.000000
35.000000 6.000000 3.000000 26.000000 482.000000 4.000000
543.000000 120.000000 41.000000 411.000000 1880.000000 4.000000
1230.000000 163.000000 27.000000 233.000000 692.000000 4.000000
645.000000 86.000000 13.000000 110.000000 317.000000 4.000000
60.000000 10.000000 4.000000 4.000000 4.000000 4.000000
95.000000 10.000000 0.000000 11.000000 39.000000 4.000000
6870.000000 1028.000000 79.000000 900.000000 5500.000000 4.000000
10092.000000 5399.000000 530.000000 6500.000000 37565.000000 4.000000
650.000000 81.000000 170.000000 51.000000 270.000000 4.000000
210.000000 22.000000 6.000000 6.000000 7.000000 4.000000
385.000000 60.000000 8.000000 53.000000 159.000000 4.000000
4230.000000 690.000000 5.000000 196.000000 1180.000000 4.000000
7600.000000 1230.000000 318.000000 836.000000 1560.000000 4.000000
595.000000 80.000000 9.000000 89.000000 244.000000 4.000000
120.000000 25.000000 1.000000 8.000000 40.000000 4.000000
8.000000 0.000000 0.000000 43.000000 101.000000 4.000000
6454.000000 2313.000000 121.000000 2159.000000 6432.000000 4.000000
2177.000000 1049.000000 207.000000 440.000000 705.000000 4.000000
1790.000000 580.000000 321.000000 336.000000 619.000000 4.000000
1330.000000 10.000000 20.000000 66.000000 182.000000 4.000000
4.000000 1.000000 2.000000 7.000000 52.000000 4.000000
1900.000000 285.000000 31.000000 957.000000 7730.000000 4.000000
57.000000 24.000000 2.000000 27.000000 30.000000 4.000000
1000.000000 500.000000 1.000000 400.000000 500.000000 4.000000
440.000000 89.000000 19.000000 304.000000 757.000000 6.000000
210.000000 43.000000 12.000000 102.000000 187.000000 6.000000
2850.000000 1115.000000 138.000000 1987.000000 3675.000000 6.000000
7020.000000 1850.000000 0.000000 2960.000000 4410.000000 6.000000
545.000000 130.000000 16.000000 153.000000 239.000000 6.000000
7150.000000 1440.000000 97.000000 1210.000000 1760.000000 6.000000
620.000000 325.000000 38.000000 181.000000 244.000000 6.000000
120.000000 31.000000 0.000000 66.000000 94.000000 6.000000
755.000000 229.000000 32.000000 404.000000 460.000000 6.000000
5100.000000 1430.000000 0.000000 1140.000000 1010.000000 6.000000
